"Incident Counts, Trend"
"All Districts"

"",,,"Year",,,,
"Rocky Hill School District","=""1190011""","Fighting and Battery",15,16,10,11,14
"Rocky Hill School District","=""1190011""","Property Damage","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Weapons","*",0,0,"*","*"
"Rocky Hill School District","=""1190011""","Drugs, Alcohol, Tobacco",15,"*",13,"*",0
"Salem School District","=""1210011""","Violent Crimes Against Persons",0,0,0,0,0
"Salem School District","=""1210011""","School Policy Violations",12,6,9,10,8
"Salem School District","=""1210011""","Sexually Related Behavior","*",0,0,0,0
"Salem School District","=""1210011""","Personally Threatening Behavior","*","*","*","*","*"
"Salem School District","=""1210011""","Theft Related Behaviors","*",0,0,0,0
"Salem School District","=""1210011""","Physical and Verbal Confrontation","*",0,"*","*","*"
"Salem School District","=""1210011""","Fighting and Battery","*","*","*","*","*"
"Salem School District","=""1210011""","Property Damage",0,0,"*",0,0
"Salem School District","=""1210011""","Weapons",0,"*",0,0,0
"Salem School District","=""1210011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Salisbury School District","=""1220011""","Violent Crimes Against Persons",0,0,0,0,0
"Salisbury School District","=""1220011""","School Policy Violations","*",0,0,"*",0
"Salisbury School District","=""1220011""","Sexually Related Behavior",0,0,0,0,0
"Salisbury School District","=""1220011""","Personally Threatening Behavior",6,"*","*",0,"*"
"Salisbury School District","=""1220011""","Theft Related Behaviors",0,"*",0,0,0
"Salisbury School District","=""1220011""","Physical and Verbal Confrontation",0,"*",6,"*",8
"Salisbury School District","=""1220011""","Fighting and Battery","*","*","*","*",0
"Salisbury School District","=""1220011""","Property Damage",0,0,"*",0,"*"
"Salisbury School District","=""1220011""","Weapons",0,0,0,0,0
"Salisbury School District","=""1220011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Scotland School District","=""1230011""","Violent Crimes Against Persons",0,0,"*",0,0
"Scotland School District","=""1230011""","School Policy Violations",0,"*","*","*",6
"Scotland School District","=""1230011""","Sexually Related Behavior","*",0,0,0,0
"Scotland School District","=""1230011""","Personally Threatening Behavior","*",0,9,"*","*"
"Scotland School District","=""1230011""","Theft Related Behaviors",0,0,0,0,0
"Scotland School District","=""1230011""","Physical and Verbal Confrontation","*",0,"*",0,0
"Scotland School District","=""1230011""","Fighting and Battery","*","*",7,"*","*"
"Scotland School District","=""1230011""","Property Damage",0,0,0,0,0
"Scotland School District","=""1230011""","Weapons",0,0,0,0,0
"Scotland School District","=""1230011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Seymour School District","=""1240011""","Violent Crimes Against Persons","*","*",6,"*","*"
"Seymour School District","=""1240011""","School Policy Violations",365,203,345,331,182
"Seymour School District","=""1240011""","Sexually Related Behavior",9,17,14,"*","*"
"Seymour School District","=""1240011""","Personally Threatening Behavior",28,39,37,33,38
"Seymour School District","=""1240011""","Theft Related Behaviors","*",13,"*",25,6
"Seymour School District","=""1240011""","Physical and Verbal Confrontation",13,8,20,20,23
"Seymour School District","=""1240011""","Fighting and Battery",40,63,57,34,49
"Seymour School District","=""1240011""","Property Damage","*","*",9,9,10
"Seymour School District","=""1240011""","Weapons",8,"*",6,"*","*"
"Seymour School District","=""1240011""","Drugs, Alcohol, Tobacco",22,14,23,43,12
"Sharon School District","=""1250011""","Violent Crimes Against Persons",0,0,0,0,0
"Sharon School District","=""1250011""","School Policy Violations","*","*","*","*",0
"Sharon School District","=""1250011""","Sexually Related Behavior",0,0,0,0,0
"Sharon School District","=""1250011""","Personally Threatening Behavior",0,0,0,"*",0
"Sharon School District","=""1250011""","Theft Related Behaviors",0,0,0,0,0
"Sharon School District","=""1250011""","Physical and Verbal Confrontation",0,0,0,6,0
"Sharon School District","=""1250011""","Fighting and Battery","*","*","*",7,0
"Sharon School District","=""1250011""","Property Damage","*",0,0,0,0
"Sharon School District","=""1250011""","Weapons",0,0,0,0,0
"Sharon School District","=""1250011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Shelton School District","=""1260011""","Violent Crimes Against Persons","*","*","*","*","*"
"Shelton School District","=""1260011""","School Policy Violations",589,577,482,508,478
"Shelton School District","=""1260011""","Sexually Related Behavior",8,9,"*","*",6
"Shelton School District","=""1260011""","Personally Threatening Behavior",41,49,27,27,48
"Shelton School District","=""1260011""","Theft Related Behaviors",8,10,12,8,8
"Shelton School District","=""1260011""","Physical and Verbal Confrontation",63,48,35,26,43
"Shelton School District","=""1260011""","Fighting and Battery",18,36,26,8,13
"Shelton School District","=""1260011""","Property Damage","*",13,8,"*",7
"Shelton School District","=""1260011""","Weapons",10,"*","*","*","*"
"Shelton School District","=""1260011""","Drugs, Alcohol, Tobacco",65,66,72,28,37
"Sherman School District","=""1270011""","Violent Crimes Against Persons",0,0,0,0,0
"Sherman School District","=""1270011""","School Policy Violations",10,"*","*","*","*"
"Sherman School District","=""1270011""","Sexually Related Behavior",0,0,0,0,0
"Sherman School District","=""1270011""","Personally Threatening Behavior",0,0,0,"*","*"
"Sherman School District","=""1270011""","Theft Related Behaviors",0,0,0,"*",0
"Sherman School District","=""1270011""","Physical and Verbal Confrontation",0,0,0,0,"*"
"Sherman School District","=""1270011""","Fighting and Battery",0,0,0,"*","*"
"Sherman School District","=""1270011""","Property Damage",0,0,0,0,0
"Sherman School District","=""1270011""","Weapons",0,0,0,0,0
"Sherman School District","=""1270011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Side By Side Charter School District","=""2700013""","Violent Crimes Against Persons",0,0,0,0,0
"Side By Side Charter School District","=""2700013""","School Policy Violations","*","*","*","*",0
"Side By Side Charter School District","=""2700013""","Sexually Related Behavior",0,0,0,0,0
"Side By Side Charter School District","=""2700013""","Personally Threatening Behavior","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Theft Related Behaviors",0,"*","*","*",0
"Side By Side Charter School District","=""2700013""","Physical and Verbal Confrontation","*","*",7,"*","*"
"Side By Side Charter School District","=""2700013""","Fighting and Battery","*","*",0,0,0
"Side By Side Charter School District","=""2700013""","Property Damage",0,0,0,"*",0
"Side By Side Charter School District","=""2700013""","Weapons",0,"*",0,0,0
"Side By Side Charter School District","=""2700013""","Drugs, Alcohol, Tobacco",0,0,0,0,7
"Simsbury School District","=""1280011""","Violent Crimes Against Persons","*","*",0,"*",0
"Simsbury School District","=""1280011""","School Policy Violations",263,125,48,56,55
"Simsbury School District","=""1280011""","Sexually Related Behavior",0,"*","*","*",0
"Simsbury School District","=""1280011""","Personally Threatening Behavior",9,9,14,"*","*"
"Simsbury School District","=""1280011""","Theft Related Behaviors",8,"*",10,"*","*"
"Simsbury School District","=""1280011""","Physical and Verbal Confrontation",9,12,16,28,35
"Simsbury School District","=""1280011""","Fighting and Battery",24,18,20,13,19
"Simsbury School District","=""1280011""","Property Damage","*","*",0,"*",0
"Simsbury School District","=""1280011""","Weapons","*","*","*","*","*"
"Simsbury School District","=""1280011""","Drugs, Alcohol, Tobacco",30,9,"*","*",11
"Somers School District","=""1290011""","Violent Crimes Against Persons","*",0,0,"*",0
"Somers School District","=""1290011""","School Policy Violations",165,147,65,61,98
"Somers School District","=""1290011""","Sexually Related Behavior","*","*","*","*","*"
"Somers School District","=""1290011""","Personally Threatening Behavior",20,7,34,17,15
"Somers School District","=""1290011""","Theft Related Behaviors","*",0,"*","*","*"
"Somers School District","=""1290011""","Physical and Verbal Confrontation",17,12,12,9,10
"Somers School District","=""1290011""","Fighting and Battery",10,12,11,15,19
"Somers School District","=""1290011""","Property Damage",6,"*","*",0,"*"
"Somers School District","=""1290011""","Weapons",0,0,0,"*",0
"Somers School District","=""1290011""","Drugs, Alcohol, Tobacco",9,13,"*",17,"*"
"South Windsor School District","=""1320011""","Violent Crimes Against Persons","*","*",0,0,"*"
"South Windsor School District","=""1320011""","School Policy Violations",202,191,148,124,155
"South Windsor School District","=""1320011""","Sexually Related Behavior",7,"*","*","*",6
"South Windsor School District","=""1320011""","Personally Threatening Behavior",34,57,59,33,33
"South Windsor School District","=""1320011""","Theft Related Behaviors",6,18,"*","*","*"
"South Windsor School District","=""1320011""","Physical and Verbal Confrontation",17,63,115,52,30
"South Windsor School District","=""1320011""","Fighting and Battery",17,23,21,23,35
"South Windsor School District","=""1320011""","Property Damage","*",10,13,"*",0
"South Windsor School District","=""1320011""","Weapons","*",0,8,"*",0
"South Windsor School District","=""1320011""","Drugs, Alcohol, Tobacco",13,34,41,21,8
"Southington School District","=""1310011""","Violent Crimes Against Persons","*",0,"*","*","*"
"Southington School District","=""1310011""","School Policy Violations",269,257,175,242,210
"Southington School District","=""1310011""","Sexually Related Behavior","*",6,11,"*","*"
"Southington School District","=""1310011""","Personally Threatening Behavior",62,30,29,48,35
"Southington School District","=""1310011""","Theft Related Behaviors",24,18,"*",18,"*"
"Southington School District","=""1310011""","Physical and Verbal Confrontation",45,49,39,24,25
"Southington School District","=""1310011""","Fighting and Battery",64,54,47,49,63
"Southington School District","=""1310011""","Property Damage",10,"*","*",10,7
"Southington School District","=""1310011""","Weapons",11,7,"*","*",7
"Southington School District","=""1310011""","Drugs, Alcohol, Tobacco",38,36,38,39,39
"Sprague School District","=""1330011""","Violent Crimes Against Persons","*",0,0,"*","*"
"Sprague School District","=""1330011""","School Policy Violations",35,19,27,27,11
"Sprague School District","=""1330011""","Sexually Related Behavior","*","*","*","*","*"
"Sprague School District","=""1330011""","Personally Threatening Behavior",27,13,13,18,33
"Sprague School District","=""1330011""","Theft Related Behaviors",0,"*","*","*","*"
"Sprague School District","=""1330011""","Physical and Verbal Confrontation",76,76,50,52,81
"Sprague School District","=""1330011""","Fighting and Battery","*","*",10,7,43
"Sprague School District","=""1330011""","Property Damage",0,6,"*",0,"*"
"Sprague School District","=""1330011""","Weapons",0,0,"*",0,0
"Sprague School District","=""1330011""","Drugs, Alcohol, Tobacco",0,0,"*",0,0
"Stafford School District","=""1340011""","Violent Crimes Against Persons","*","*","*","*",6
"Stafford School District","=""1340011""","School Policy Violations",331,216,152,125,136
"Stafford School District","=""1340011""","Sexually Related Behavior","*","*",0,0,"*"
"Stafford School District","=""1340011""","Personally Threatening Behavior",13,20,8,13,14
"Stafford School District","=""1340011""","Theft Related Behaviors",7,6,6,"*","*"
"Stafford School District","=""1340011""","Physical and Verbal Confrontation","*",7,17,22,"*"
"Stafford School District","=""1340011""","Fighting and Battery",18,21,11,19,16
"Stafford School District","=""1340011""","Property Damage",6,"*","*","*","*"
"Stafford School District","=""1340011""","Weapons","*","*","*",0,"*"
"Stafford School District","=""1340011""","Drugs, Alcohol, Tobacco",19,12,13,18,14
"Stamford Academy District","=""2820013""","Violent Crimes Against Persons",0,0,0,"*",0
"Stamford Academy District","=""2820013""","School Policy Violations",0,28,44,16,13
"Stamford Academy District","=""2820013""","Sexually Related Behavior",0,0,"*","*","*"
"Stamford Academy District","=""2820013""","Personally Threatening Behavior",0,"*",9,8,"*"
"Stamford Academy District","=""2820013""","Theft Related Behaviors",0,"*",0,0,"*"
"Stamford Academy District","=""2820013""","Physical and Verbal Confrontation","*",15,14,6,"*"
"Stamford Academy District","=""2820013""","Fighting and Battery","*","*",16,20,14
"Stamford Academy District","=""2820013""","Property Damage",0,"*","*",0,0
"Stamford Academy District","=""2820013""","Weapons",0,"*",0,0,"*"
"Stamford Academy District","=""2820013""","Drugs, Alcohol, Tobacco",0,8,13,"*","*"
"Stamford Charter School for Excellence District","=""2960013""","Violent Crimes Against Persons",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","School Policy Violations",0,0,0,0,"*"
"Stamford Charter School for Excellence District","=""2960013""","Sexually Related Behavior",0,0,0,0,"*"
"Stamford Charter School for Excellence District","=""2960013""","Personally Threatening Behavior",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Theft Related Behaviors",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Physical and Verbal Confrontation",0,0,0,0,"*"
"Stamford Charter School for Excellence District","=""2960013""","Fighting and Battery",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Property Damage",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Weapons",0,0,0,0,0
"Stamford Charter School for Excellence District","=""2960013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Stamford School District","=""1350011""","Violent Crimes Against Persons",20,"*",9,"*",11
"Stamford School District","=""1350011""","School Policy Violations",290,281,236,168,323
"Stamford School District","=""1350011""","Sexually Related Behavior",9,11,11,10,10
"Stamford School District","=""1350011""","Personally Threatening Behavior",57,37,51,59,72
"Stamford School District","=""1350011""","Theft Related Behaviors",19,14,25,17,33
"Stamford School District","=""1350011""","Physical and Verbal Confrontation",149,78,97,118,130
"Stamford School District","=""1350011""","Fighting and Battery",190,134,202,180,264
"Stamford School District","=""1350011""","Property Damage",8,8,6,"*","*"
"Stamford School District","=""1350011""","Weapons",29,28,21,21,36
"Stamford School District","=""1350011""","Drugs, Alcohol, Tobacco",95,64,64,51,62
"Sterling School District","=""1360011""","Violent Crimes Against Persons","*",0,"*",0,0
"Sterling School District","=""1360011""","School Policy Violations",28,29,36,35,19
"Sterling School District","=""1360011""","Sexually Related Behavior","*",0,0,0,"*"
"Sterling School District","=""1360011""","Personally Threatening Behavior","*",6,10,"*",11
"Sterling School District","=""1360011""","Theft Related Behaviors","*","*","*",0,0
"Sterling School District","=""1360011""","Physical and Verbal Confrontation",8,14,"*","*","*"
"Sterling School District","=""1360011""","Fighting and Battery",23,"*",25,25,"*"
"Sterling School District","=""1360011""","Property Damage","*","*","*",0,"*"
"Sterling School District","=""1360011""","Weapons",0,0,0,"*","*"
"Sterling School District","=""1360011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Stonington School District","=""1370011""","Violent Crimes Against Persons","*",0,"*",0,0
"Stonington School District","=""1370011""","School Policy Violations",323,270,242,210,193
"Stonington School District","=""1370011""","Sexually Related Behavior","*","*","*",0,"*"
"Stonington School District","=""1370011""","Personally Threatening Behavior",27,9,9,9,14
"Stonington School District","=""1370011""","Theft Related Behaviors","*","*","*","*","*"
"Stonington School District","=""1370011""","Physical and Verbal Confrontation",42,27,25,6,19
"Stonington School District","=""1370011""","Fighting and Battery",39,28,23,17,19
"Stonington School District","=""1370011""","Property Damage","*",0,"*","*","*"
"Stonington School District","=""1370011""","Weapons",8,"*","*","*","*"
"Stonington School District","=""1370011""","Drugs, Alcohol, Tobacco",6,13,9,17,6
"Stratford School District","=""1380011""","Violent Crimes Against Persons",13,6,"*","*",7
"Stratford School District","=""1380011""","School Policy Violations",554,800,491,473,453
"Stratford School District","=""1380011""","Sexually Related Behavior",26,21,7,20,13
"Stratford School District","=""1380011""","Personally Threatening Behavior",89,94,80,65,55
"Stratford School District","=""1380011""","Theft Related Behaviors",22,14,25,26,18
"Stratford School District","=""1380011""","Physical and Verbal Confrontation",150,124,105,109,158
"Stratford School District","=""1380011""","Fighting and Battery",117,175,119,154,150
"Stratford School District","=""1380011""","Property Damage",8,10,"*","*",7
"Stratford School District","=""1380011""","Weapons",11,17,13,18,11
"Stratford School District","=""1380011""","Drugs, Alcohol, Tobacco",29,13,25,16,11
"Suffield School District","=""1390011""","Violent Crimes Against Persons","*","*","*",0,6
"Suffield School District","=""1390011""","School Policy Violations",262,133,"*","*",286
"Suffield School District","=""1390011""","Sexually Related Behavior","*","*","*","*","*"
"Suffield School District","=""1390011""","Personally Threatening Behavior",35,12,34,18,42
"Suffield School District","=""1390011""","Theft Related Behaviors","*","*","*","*",7
"Suffield School District","=""1390011""","Physical and Verbal Confrontation",16,11,23,22,58
"Suffield School District","=""1390011""","Fighting and Battery",18,19,12,13,22
"Suffield School District","=""1390011""","Property Damage","*","*","*","*",10
"Suffield School District","=""1390011""","Weapons","*","*","*","*","*"
"Suffield School District","=""1390011""","Drugs, Alcohol, Tobacco","*",10,12,24,"*"
"The Bridge Academy District","=""2690013""","Violent Crimes Against Persons",0,"*",0,0,0
"The Bridge Academy District","=""2690013""","School Policy Violations",68,51,51,47,36
"The Bridge Academy District","=""2690013""","Sexually Related Behavior","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Personally Threatening Behavior",15,20,12,40,16
"The Bridge Academy District","=""2690013""","Theft Related Behaviors",0,"*","*","*",0
"The Bridge Academy District","=""2690013""","Physical and Verbal Confrontation",18,31,20,18,25
"The Bridge Academy District","=""2690013""","Fighting and Battery",47,32,12,15,36
"The Bridge Academy District","=""2690013""","Property Damage",0,"*","*",0,0
"The Bridge Academy District","=""2690013""","Weapons","*","*","*",0,"*"
"The Bridge Academy District","=""2690013""","Drugs, Alcohol, Tobacco","*","*","*","*",0
"The Gilbert School District","=""9020022""","Violent Crimes Against Persons",0,0,0,0,0
"The Gilbert School District","=""9020022""","School Policy Violations",179,229,321,515,169
"The Gilbert School District","=""9020022""","Sexually Related Behavior",0,0,0,"*",0
"The Gilbert School District","=""9020022""","Personally Threatening Behavior",24,43,18,23,15
"The Gilbert School District","=""9020022""","Theft Related Behaviors","*","*","*","*",9
"The Gilbert School District","=""9020022""","Physical and Verbal Confrontation",15,27,"*",15,"*"
"The Gilbert School District","=""9020022""","Fighting and Battery",14,0,6,15,18
"The Gilbert School District","=""9020022""","Property Damage","*","*","*",8,"*"
"The Gilbert School District","=""9020022""","Weapons","*","*","*",6,"*"
"The Gilbert School District","=""9020022""","Drugs, Alcohol, Tobacco",10,7,27,25,18
"Thomaston School District","=""1400011""","Violent Crimes Against Persons","*","*",0,"*","*"
"Thomaston School District","=""1400011""","School Policy Violations",81,80,35,82,86
"Thomaston School District","=""1400011""","Sexually Related Behavior","*","*","*",0,"*"
"Thomaston School District","=""1400011""","Personally Threatening Behavior",22,11,30,7,9
"Thomaston School District","=""1400011""","Theft Related Behaviors","*",0,"*",0,0
"Thomaston School District","=""1400011""","Physical and Verbal Confrontation",30,18,8,11,16
"Thomaston School District","=""1400011""","Fighting and Battery","*","*",10,14,26
"Thomaston School District","=""1400011""","Property Damage","*",0,"*","*","*"
"Thomaston School District","=""1400011""","Weapons",0,0,0,"*",0
"Thomaston School District","=""1400011""","Drugs, Alcohol, Tobacco",14,11,"*","*","*"
"Thompson School District","=""1410011""","Violent Crimes Against Persons","*",0,"*",0,6
"Thompson School District","=""1410011""","School Policy Violations",149,124,65,42,100
"Thompson School District","=""1410011""","Sexually Related Behavior","*","*","*","*","*"
"Thompson School District","=""1410011""","Personally Threatening Behavior",25,14,13,12,19
"Thompson School District","=""1410011""","Theft Related Behaviors","*","*","*",0,"*"
"Thompson School District","=""1410011""","Physical and Verbal Confrontation",37,14,6,18,14
"Thompson School District","=""1410011""","Fighting and Battery",7,11,20,13,30
"Thompson School District","=""1410011""","Property Damage",13,6,0,0,6
"Thompson School District","=""1410011""","Weapons","*",10,"*","*","*"
"Thompson School District","=""1410011""","Drugs, Alcohol, Tobacco",6,"*",9,"*",14
"Tolland School District","=""1420011""","Violent Crimes Against Persons",0,"*",0,0,"*"
"Tolland School District","=""1420011""","School Policy Violations",106,162,96,44,71
"Tolland School District","=""1420011""","Sexually Related Behavior",0,"*","*",6,"*"
"Tolland School District","=""1420011""","Personally Threatening Behavior",14,29,28,12,39
"Tolland School District","=""1420011""","Theft Related Behaviors","*","*","*","*",8
"Tolland School District","=""1420011""","Physical and Verbal Confrontation",12,16,20,13,23
"Tolland School District","=""1420011""","Fighting and Battery",16,19,13,16,23
"Tolland School District","=""1420011""","Property Damage","*","*",16,"*",14
"Tolland School District","=""1420011""","Weapons","*","*","*","*","*"
"Tolland School District","=""1420011""","Drugs, Alcohol, Tobacco",21,21,16,19,28
"Torrington School District","=""1430011""","Violent Crimes Against Persons",7,"*","*",0,"*"
"Torrington School District","=""1430011""","School Policy Violations",828,565,545,434,536
"Torrington School District","=""1430011""","Sexually Related Behavior","*",24,"*",10,9
"Torrington School District","=""1430011""","Personally Threatening Behavior",188,120,92,63,74
"Torrington School District","=""1430011""","Theft Related Behaviors",26,27,23,11,8
"Torrington School District","=""1430011""","Physical and Verbal Confrontation",41,235,144,107,92
"Torrington School District","=""1430011""","Fighting and Battery",185,101,73,50,74
"Torrington School District","=""1430011""","Property Damage",27,21,19,23,20
"Torrington School District","=""1430011""","Weapons",13,"*",15,"*",10
"Torrington School District","=""1430011""","Drugs, Alcohol, Tobacco",24,13,33,24,43
"Trailblazers Academy District","=""2780013""","Violent Crimes Against Persons","*",0,"*",0,0
"Trailblazers Academy District","=""2780013""","School Policy Violations","*","*","*","*",8
"Trailblazers Academy District","=""2780013""","Sexually Related Behavior",0,0,0,"*",0
"Trailblazers Academy District","=""2780013""","Personally Threatening Behavior",0,8,6,0,6
"Trailblazers Academy District","=""2780013""","Theft Related Behaviors","*",0,"*","*","*"
"Trailblazers Academy District","=""2780013""","Physical and Verbal Confrontation","*","*","*","*",16
"Trailblazers Academy District","=""2780013""","Fighting and Battery","*","*",11,20,39
"Trailblazers Academy District","=""2780013""","Property Damage",0,0,0,0,0
"Trailblazers Academy District","=""2780013""","Weapons",0,"*",0,0,0
"Trailblazers Academy District","=""2780013""","Drugs, Alcohol, Tobacco",0,0,0,"*",0
"Trumbull School District","=""1440011""","Violent Crimes Against Persons",0,0,0,0,0
"Trumbull School District","=""1440011""","School Policy Violations",97,105,108,73,62
"Trumbull School District","=""1440011""","Sexually Related Behavior","*","*",7,"*","*"
"Trumbull School District","=""1440011""","Personally Threatening Behavior",16,15,7,11,10
"Trumbull School District","=""1440011""","Theft Related Behaviors","*",6,"*","*",0
"Trumbull School District","=""1440011""","Physical and Verbal Confrontation",11,8,9,8,6
"Trumbull School District","=""1440011""","Fighting and Battery",40,37,13,14,15
"Trumbull School District","=""1440011""","Property Damage","*","*","*",7,0
"Trumbull School District","=""1440011""","Weapons","*",7,"*","*","*"
"Trumbull School District","=""1440011""","Drugs, Alcohol, Tobacco",18,22,14,20,13
"Unified School District #2","=""3470015""","Violent Crimes Against Persons",0,"*","*",0,0
"Unified School District #2","=""3470015""","School Policy Violations",17,23,17,6,10
"Unified School District #2","=""3470015""","Sexually Related Behavior","*",0,"*","*","*"
"Unified School District #2","=""3470015""","Personally Threatening Behavior",16,12,26,11,10
"Unified School District #2","=""3470015""","Theft Related Behaviors",8,"*","*",0,"*"
"Unified School District #2","=""3470015""","Physical and Verbal Confrontation",9,"*","*",14,11
"Unified School District #2","=""3470015""","Fighting and Battery",54,61,82,82,74
"Unified School District #2","=""3470015""","Property Damage",0,"*","*","*",8
"Unified School District #2","=""3470015""","Weapons",0,0,0,0,0
"Unified School District #2","=""3470015""","Drugs, Alcohol, Tobacco","*",0,"*",0,0
"Union School District","=""1450011""","Violent Crimes Against Persons",0,0,0,0,0
"Union School District","=""1450011""","School Policy Violations",0,0,0,0,"*"
"Union School District","=""1450011""","Sexually Related Behavior",0,0,0,0,0
"Union School District","=""1450011""","Personally Threatening Behavior",0,0,0,0,0
"Union School District","=""1450011""","Theft Related Behaviors",0,0,0,0,0
"Union School District","=""1450011""","Physical and Verbal Confrontation",0,0,0,0,0
"Union School District","=""1450011""","Fighting and Battery",0,0,0,0,0
"Union School District","=""1450011""","Property Damage",0,0,0,0,0
"Union School District","=""1450011""","Weapons",0,0,0,0,0
"Union School District","=""1450011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Vernon School District","=""1460011""","Violent Crimes Against Persons",7,8,"*","*","*"
"Vernon School District","=""1460011""","School Policy Violations",801,1038,674,980,1105
"Vernon School District","=""1460011""","Sexually Related Behavior",12,6,10,9,7
"Vernon School District","=""1460011""","Personally Threatening Behavior",105,65,106,110,130
"Vernon School District","=""1460011""","Theft Related Behaviors",24,26,21,30,24
"Vernon School District","=""1460011""","Physical and Verbal Confrontation",111,76,97,194,163
"Vernon School District","=""1460011""","Fighting and Battery",212,87,117,153,62
"Vernon School District","=""1460011""","Property Damage",13,10,28,41,20
"Vernon School District","=""1460011""","Weapons",9,"*",13,10,"*"
"Vernon School District","=""1460011""","Drugs, Alcohol, Tobacco",25,31,38,49,27
"Voluntown School District","=""1470011""","Violent Crimes Against Persons",0,0,0,0,0
"Voluntown School District","=""1470011""","School Policy Violations","*",0,"*","*","*"
"Voluntown School District","=""1470011""","Sexually Related Behavior",0,0,0,0,0
"Voluntown School District","=""1470011""","Personally Threatening Behavior","*","*","*","*",0
"Voluntown School District","=""1470011""","Theft Related Behaviors","*",0,0,0,0
"Voluntown School District","=""1470011""","Physical and Verbal Confrontation","*","*",0,"*","*"
"Voluntown School District","=""1470011""","Fighting and Battery",0,0,"*","*",0
"Voluntown School District","=""1470011""","Property Damage",0,0,0,0,0
"Voluntown School District","=""1470011""","Weapons",0,0,0,0,0
"Voluntown School District","=""1470011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Wallingford School District","=""1480011""","Violent Crimes Against Persons",9,"*","*",6,"*"
"Wallingford School District","=""1480011""","School Policy Violations",725,592,520,307,167
"Wallingford School District","=""1480011""","Sexually Related Behavior",14,28,18,28,21
"Wallingford School District","=""1480011""","Personally Threatening Behavior",78,76,72,57,45
"Wallingford School District","=""1480011""","Theft Related Behaviors",16,19,13,10,7
"Wallingford School District","=""1480011""","Physical and Verbal Confrontation",29,46,21,28,51
"Wallingford School District","=""1480011""","Fighting and Battery",92,126,92,87,92
"Wallingford School District","=""1480011""","Property Damage",7,"*",6,6,"*"
"Wallingford School District","=""1480011""","Weapons","*","*",9,"*",7
"Wallingford School District","=""1480011""","Drugs, Alcohol, Tobacco",26,21,21,25,13
"Waterbury School District","=""1510011""","Violent Crimes Against Persons",31,22,30,24,33
"Waterbury School District","=""1510011""","School Policy Violations",10576,10001,10005,8757,9103
"Waterbury School District","=""1510011""","Sexually Related Behavior",63,47,83,70,77
"Waterbury School District","=""1510011""","Personally Threatening Behavior",468,430,563,459,440
"Waterbury School District","=""1510011""","Theft Related Behaviors",82,82,98,112,97
"Waterbury School District","=""1510011""","Physical and Verbal Confrontation",1173,1072,1198,1341,1318
"Waterbury School District","=""1510011""","Fighting and Battery",1079,1314,1605,1643,1641
"Waterbury School District","=""1510011""","Property Damage",92,94,78,80,76
"Waterbury School District","=""1510011""","Weapons",62,73,88,79,72
"Waterbury School District","=""1510011""","Drugs, Alcohol, Tobacco",92,75,56,49,72
"Waterford School District","=""1520011""","Violent Crimes Against Persons","*","*",0,0,"*"
"Waterford School District","=""1520011""","School Policy Violations",178,217,245,224,243
"Waterford School District","=""1520011""","Sexually Related Behavior","*","*",0,9,"*"
"Waterford School District","=""1520011""","Personally Threatening Behavior",24,17,21,24,39
"Waterford School District","=""1520011""","Theft Related Behaviors",7,6,9,13,12
"Waterford School District","=""1520011""","Physical and Verbal Confrontation",28,26,24,33,29
"Waterford School District","=""1520011""","Fighting and Battery",18,20,26,18,19
"Waterford School District","=""1520011""","Property Damage",10,"*",11,"*",9
"Waterford School District","=""1520011""","Weapons","*","*","*","*","*"
"Waterford School District","=""1520011""","Drugs, Alcohol, Tobacco",23,18,17,11,9
"Watertown School District","=""1530011""","Violent Crimes Against Persons","*","*","*","*","*"
"Watertown School District","=""1530011""","School Policy Violations",645,536,428,270,319
"Watertown School District","=""1530011""","Sexually Related Behavior","*","*",18,"*","*"
"Watertown School District","=""1530011""","Personally Threatening Behavior",44,90,60,52,45
"Watertown School District","=""1530011""","Theft Related Behaviors",12,13,15,"*","*"
"Watertown School District","=""1530011""","Physical and Verbal Confrontation",37,48,31,24,18
"Watertown School District","=""1530011""","Fighting and Battery",58,39,54,10,26
"Watertown School District","=""1530011""","Property Damage",14,"*",10,0,"*"
"Watertown School District","=""1530011""","Weapons",8,7,6,"*","*"
"Watertown School District","=""1530011""","Drugs, Alcohol, Tobacco",23,8,24,10,9
"West Hartford School District","=""1550011""","Violent Crimes Against Persons","*","*","*","*",9
"West Hartford School District","=""1550011""","School Policy Violations",576,393,463,410,540
